year,state,state_code,deaths,population,crude_rate
2019,Montana,30,1730,267808,645.9851834149839
1999,Nebraska,31,2006,359652,557.7613915674041
2000,Nebraska,31,1922,367294,523.2865225132999
2001,Nebraska,31,1981,381333,519.4934610956827
2002,Nebraska,31,2140,392697,544.9494139247307
2003,Nebraska,31,2100,404529,519.1222384550922
2004,Nebraska,31,2176,416161,522.8745605667037
2005,Nebraska,31,2174,428954,506.8142504790723
2006,Nebraska,31,2310,440260,524.6899559351292
2007,Nebraska,31,2298,450087,510.5679568616734
2008,Nebraska,31,2412,458137,526.4800703719629
2009,Nebraska,31,2466,466311,528.8316166678461
2010,Nebraska,31,2535,471902,537.1878059427593
2011,Nebraska,31,2569,477839,537.6287829164216
2012,Nebraska,31,2597,476423,545.1038258018609
2013,Nebraska,31,2549,474947,536.6914624158064
2014,Nebraska,31,2715,473888,572.9201836720913
2015,Nebraska,31,2835,473192,599.1225549037177
2016,Nebraska,31,2693,470855,571.9382824861157
2017,Nebraska,31,2743,467764,586.4068205334314
2018,Nebraska,31,2785,463019,601.4871959897974
2019,Nebraska,31,2798,458101,610.7823383926252
1999,Nevada,32,3284,438209,749.4140923623203
2000,Nevada,32,3469,459249,755.363648042783
2001,Nevada,32,3608,492786,732.1636572467562
2002,Nevada,32,3770,520577,724.1964205103184
2003,Nevada,32,4068,547060,743.6113040617116
2004,Nevada,32,4099,577519,709.760198365768
2005,Nevada,32,4459,604338,737.832140292353
2006,Nevada,32,4419,630330,701.0613488172862
2007,Nevada,32,4496,653436,688.0551423551809
2008,Nevada,32,4583,668457,685.6087975741146
2009,Nevada,32,4747,682208,695.8288381256157
2010,Nevada,32,4709,692026,680.4657628470607
2011,Nevada,32,4795,701685,683.3550667322231
2012,Nevada,32,4859,707963,686.3353028336227
2013,Nevada,32,4958,716054,692.4058800034634
2014,Nevada,32,4968,729406,681.1021570976932
2015,Nevada,32,5090,743392,684.6993241788989
2016,Nevada,32,5276,755379,698.4573306909512
2017,Nevada,32,5312,767064,692.5106640384636
2018,Nevada,32,5261,771900,681.5649695556419
2019,Nevada,32,5310,777704,682.7790521843787
1999,New Hampshire,33,1467,282832,518.6824687446965
2000,New Hampshire,33,1492,293645,508.096511093327
2001,New Hampshire,33,1534,308111,497.87251996845293
2002,New Hampshire,33,1615,320877,503.30812118039
2003,New Hampshire,33,1660,333289,498.0662428102938
2004,New Hampshire,33,1625,346086,469.5364735932688
2005,New Hampshire,33,1744,358253,486.806809712689
2006,New Hampshire,33,1782,371101,480.1927238137327
2007,New Hampshire,33,1840,381106,482.80530875924285
2008,New Hampshire,33,1857,389896,476.2808543816813
2009,New Hampshire,33,1914,398183,480.6835048206478
2010,New Hampshire,33,1824,404204,451.257285924929
2011,New Hampshire,33,2010,409555,490.7765745748434
2012,New Hampshire,33,1977,409663,482.59178886060005
2013,New Hampshire,33,2011,408361,492.4564294827371
2014,New Hampshire,33,2097,407630,514.4371120869416
2015,New Hampshire,33,2091,407436,513.2094365740877
2016,New Hampshire,33,2186,407102,536.9661657275082
2017,New Hampshire,33,2196,405355,541.7473572547519
2018,New Hampshire,33,2306,402757,572.5536738033106
2019,New Hampshire,33,2197,397587,552.5834597207655
1999,New Jersey,34,11428,1872215,610.3999807714391
2000,New Jersey,34,11575,1912882,605.1078947891192
2001,New Jersey,34,12016,1981258,606.4833555246212
2002,New Jersey,34,11922,2039995,584.4131970911694
2003,New Jersey,34,11940,2095563,569.7752823465579
2004,New Jersey,34,11928,2150468,554.6699602133117
2005,New Jersey,34,12096,2203846,548.8586770581974
2006,New Jersey,34,12481,2254930,553.4983347598373
2007,New Jersey,34,11859,2299267,515.7730702871828
2008,New Jersey,34,12168,2336233,520.838460889817
2009,New Jersey,34,11997,2387573,502.4767829088367
2010,New Jersey,34,12387,2425361,510.7280936734779
2011,New Jersey,34,12712,2461335,516.4676892824423
2012,New Jersey,34,12455,2469797,504.2924580441226
2013,New Jersey,34,12389,2480319,499.49220241428617
2014,New Jersey,34,12496,2493400,501.1630705061362
2015,New Jersey,34,12548,2503610,501.19627258239103
2016,New Jersey,34,12866,2492101,516.2712105167487
2017,New Jersey,34,13087,2496038,524.3109279586288
2018,New Jersey,34,12984,2455205,528.8356776725365
2019,New Jersey,34,12749,2424472,525.8464523409633
1999,New Mexico,35,2380,393710,604.5058545630033
2000,New Mexico,35,2360,404571,583.333951271841
2001,New Mexico,35,2596,420243,617.7378326349279
2002,New Mexico,35,2716,436431,622.3205959246708
2003,New Mexico,35,2818,451798,623.7300740596461
2004,New Mexico,35,2886,467467,617.3697822520093
2005,New Mexico,35,3053,484638,629.9547290967691
2006,New Mexico,35,3191,503275,634.046992201083
2007,New Mexico,35,3298,518833,635.6573309716229
2008,New Mexico,35,3343,530767,629.8432268773304
2009,New Mexico,35,3426,541088,633.1687267135844
2010,New Mexico,35,3448,548945,628.1139276248075
2011,New Mexico,35,3644,552684,659.3279342264295
2012,New Mexico,35,3671,546553,671.6640472195743
2013,New Mexico,35,3667,538185,681.3642149075132
2014,New Mexico,35,3827,533455,717.3988433888519
2015,New Mexico,35,3745,529294,707.5462786277569
2016,New Mexico,35,3897,524972,742.3253049686459
2017,New Mexico,35,3863,520346,742.3906400741046
2018,New Mexico,35,3815,515012,740.7594386150225
2019,New Mexico,35,3942,508577,775.10386824414
1999,New York,36,26297,4160124,632.1205810211427
2000,New York,36,26210,4240923,618.0258401296132
2001,New York,36,26844,4369601,614.3352676823353
2002,New York,36,26631,4476525,594.903412803458
2003,New York,36,26855,4579114,586.467163735168
2004,New York,36,26782,4677744,572.5409513645894
2005,New York,36,26800,4775770,561.1660528040504
2006,New York,36,26747,4868009,549.4443416189247
2007,New York,36,26835,4947666,542.3769510714749
2008,New York,36,26754,5019433,533.0084095155768
2009,New York,36,27002,5113791,528.0231436912459
2010,New York,36,26944,5182359,519.9176668385961
2011,New York,36,27120,5253846,516.19328012279
2012,New York,36,27166,5255209,516.934721340293
2013,New York,36,27187,5272440,515.6436109277678
2014,New York,36,27196,5288499,514.2479936178488
2015,New York,36,26973,5302889,508.64726755547775
2016,New York,36,27617,5273836,523.6605764760224
2017,New York,36,27220,5257411,517.7453313047049
2018,New York,36,26911,5149750,522.5690567503277
2019,New York,36,26489,5068960,522.5726776301253
1999,North Carolina,37,12699,1765826,719.1535292831796
2000,North Carolina,37,13339,1808862,737.4249666364819
2001,North Carolina,37,13255,1891054,700.931861279477
2002,North Carolina,37,13615,1962292,693.8314990837246
2003,North Carolina,37,14324,2033422,704.4282987004174
2004,North Carolina,37,14440,2100051,687.6023487048648
2005,North Carolina,37,15148,2177945,695.5180227232552
2006,North Carolina,37,15692,2258491,694.8002006649573
2007,North Carolina,37,15928,2341375,680.2840211414233
2008,North Carolina,37,16263,2405101,676.1878191394042
2009,North Carolina,37,16534,2466121,670.4456107384837
2010,North Carolina,37,16754,2507407,668.1803153616465
2011,North Carolina,37,17256,2557165,674.8097991330243
2012,North Carolina,37,17387,2565676,677.6771501935552
2013,North Carolina,37,17610,2586462,680.8528406757957
2014,North Carolina,37,17938,2610157,687.2383538614727
2015,North Carolina,37,18323,2642914,693.2877876465144
2016,North Carolina,37,18792,2686678,699.4511437544804
2017,North Carolina,37,18909,2707187,698.4740987600783
2018,North Carolina,37,18828,2720823,691.9965025288304
2019,North Carolina,37,18790,2726192,689.2397894205543
1999,North Dakota,38,740,136023,544.0256427221866
2000,North Dakota,38,714,138864,514.1721396474248
2001,North Dakota,38,755,143614,525.7147631846477
2002,North Dakota,38,753,147872,509.2241938974248
2003,North Dakota,38,806,152124,529.8309274013305
2004,North Dakota,38,725,156845,462.23979087634285
2005,North Dakota,38,796,161601,492.5712093365759
2006,North Dakota,38,848,165603,512.0680180914597
2007,North Dakota,38,797,169412,470.45073548508964
2008,North Dakota,38,905,172687,524.0695593762125
2009,North Dakota,38,911,176038,517.5019029982163
2010,North Dakota,38,886,178476,496.4252896748022
2011,North Dakota,38,955,180625,528.719723183391
2012,North Dakota,38,979,181099,540.5882970088184
2013,North Dakota,38,1047,181437,577.0598058830338
2014,North Dakota,38,1014,181961,557.2622704865329
2015,North Dakota,38,1064,182452,583.1670795606516
2016,North Dakota,38,1039,180563,575.4224287367844
2017,North Dakota,38,1021,177575,574.9683232436998
2018,North Dakota,38,1042,174828,596.0143684078065
2019,North Dakota,38,1074,172077,624.139193500584
1999,Ohio,39,16944,2527190,670.4679901392456
2000,Ohio,39,17327,2575290,672.817430269989
2001,Ohio,39,17525,2660277,658.7659856473592
2002,Ohio,39,18289,2735024,668.69614306858
2003,Ohio,39,18712,2808031,666.3744096842236
2004,Ohio,39,18878,2878431,655.8434091350462
2005,Ohio,39,19615,2948308,665.2968414426173
2006,Ohio,39,20024,3014164,664.3301426199769
2007,Ohio,39,20192,3067465,658.2634194685188
2008,Ohio,39,20824,3108404,669.9257882823468
2009,Ohio,39,21180,3158149,670.6460018194201
2010,Ohio,39,21375,3194457,669.1278048194106
2011,Ohio,39,22131,3226584,685.8956717072917
2012,Ohio,39,22113,3204140,690.1383834663903
2013,Ohio,39,22387,3190833,701.6036251348785
2014,Ohio,39,22604,3179231,710.9895443269143
2015,Ohio,39,23014,3172535,725.413588817775
2016,Ohio,39,23698,3153057,751.5880619982449
2017,Ohio,39,24137,3131691,770.7337665178334
2018,Ohio,39,23424,3096425,756.4853015978105
2019,Ohio,39,23325,3052264,764.1868462230004
1999,Oklahoma,40,5801,754256,769.1022676650898
2000,Oklahoma,40,6083,770090,789.9076731291148
2001,Oklahoma,40,6061,794572,762.8006020851477
2002,Oklahoma,40,6654,817027,814.4161698450602
2003,Oklahoma,40,6686,838235,797.6283500450351
2004,Oklahoma,40,6802,857898,792.8681498266693
2005,Oklahoma,40,7282,879507,827.9638479284416
2006,Oklahoma,40,7240,903937,800.9407735273586
2007,Oklahoma,40,7499,923107,812.3651971006611
2008,Oklahoma,40,7971,940042,847.9408366860205
2009,Oklahoma,40,8005,955985,837.3562346689539
2010,Oklahoma,40,8088,966093,837.1864820467595
2011,Oklahoma,40,8326,974252,854.6043528779002
2012,Oklahoma,40,8239,968073,851.0721815400284
2013,Oklahoma,40,8640,966619,893.8371788677856
2014,Oklahoma,40,8741,965764,905.0865428821119
2015,Oklahoma,40,8825,967499,912.1456456285744
2016,Oklahoma,40,8671,964470,899.0429977085861
2017,Oklahoma,40,8857,960076,922.5311329519747
2018,Oklahoma,40,8764,953754,918.895228748713
2019,Oklahoma,40,8607,947230,908.6494304445595
1999,Oregon,41,4495,790953,568.3017827860821
2000,Oregon,41,4535,811543,558.8120407667863
2001,Oregon,41,4849,846701,572.6933120428581
2002,Oregon,41,5118,877922,582.96750736398
2003,Oregon,41,5397,905880,595.7742747383759
2004,Oregon,41,5295,930622,568.9742989097614
2005,Oregon,41,5556,958793,579.478573581576
2006,Oregon,41,5738,987239,581.2169089754356
2007,Oregon,41,5953,1009562,589.6616552524758
2008,Oregon,41,5932,1025602,578.3920078158974
2009,Oregon,41,6241,1039440,600.4194566304933
2010,Oregon,41,6136,1048641,585.1382885086507
2011,Oregon,41,6242,1059208,589.3082378531884
2012,Oregon,41,6268,1053277,595.0951174287486
2013,Oregon,41,6356,1050107,605.2716532696192
2014,Oregon,41,6506,1052880,617.9241698959046
2015,Oregon,41,6497,1060378,612.7060350177012
2016,Oregon,41,6503,1063541,611.447983669647
2017,Oregon,41,6415,1063052,603.4511952378623
2018,Oregon,41,6290,1057159,594.9909143279299
2019,Oregon,41,6365,1049077,606.723815315749
1999,Pennsylvania,42,18319,2779801,659.0040078408491
2000,Pennsylvania,42,18675,2836657,658.3453692145366
2001,Pennsylvania,42,18963,2927849,647.6768439902468
2002,Pennsylvania,42,19188,3012266,636.9955375786866
2003,Pennsylvania,42,19615,3096352,633.4874071165035
2004,Pennsylvania,42,19760,3179667,621.4487240330512
2005,Pennsylvania,42,20578,3262363,630.7697825165379
2006,Pennsylvania,42,20670,3341731,618.5417078753496
2007,Pennsylvania,42,20861,3407584,612.1932724182295
2008,Pennsylvania,42,21078,3456191,609.8621285687047
2009,Pennsylvania,42,21568,3516724,613.2980580790531
2010,Pennsylvania,42,21547,3562748,604.785968583801
2011,Pennsylvania,42,22480,3610634,622.6053374559704
2012,Pennsylvania,42,21790,3591098,606.7782054402303
2013,Pennsylvania,42,22134,3581028,618.0906711704014
2014,Pennsylvania,42,22419,3572447,627.5530469731252
2015,Pennsylvania,42,22865,3565533,641.2785970568776
2016,Pennsylvania,42,23054,3539225,651.3855434452458
2017,Pennsylvania,42,23077,3510926,657.2909824929377
2018,Pennsylvania,42,22563,3462586,651.622804458864
2019,Pennsylvania,42,22484,3408980,659.5521240957706
1999,Rhode Island,44,1272,224086,567.6392099461814
2000,Rhode Island,44,1288,230852,557.9332212846326
2001,Rhode Island,44,1357,240500,564.2411642411643
2002,Rhode Island,44,1473,248906,591.7896716029344
2003,Rhode Island,44,1444,257104,561.6404256643226
2004,Rhode Island,44,1477,264260,558.9192461969272
2005,Rhode Island,44,1489,270022,551.4365496144758
2006,Rhode Island,44,1517,276174,549.2913887621572
2007,Rhode Island,44,1552,280929,552.4527549665573
2008,Rhode Island,44,1584,284482,556.8014848039595
2009,Rhode Island,44,1593,289388,550.4720306301575
2010,Rhode Island,44,1592,292939,543.4578530001127
2011,Rhode Island,44,1642,295639,555.4071012281871
2012,Rhode Island,44,1567,294597,531.9130880490976
2013,Rhode Island,44,1696,294982,574.9503359527022
2014,Rhode Island,44,1648,295014,558.6175571328818
2015,Rhode Island,44,1684,294656,571.5139009556907
2016,Rhode Island,44,1687,293652,574.4895318267882
2017,Rhode Island,44,1643,291978,562.7136291090425
2018,Rhode Island,44,1572,288528,544.8344701380802
2019,Rhode Island,44,1599,284721,561.6024107810805
1999,South Carolina,45,7506,897304,836.5057995952319
2000,South Carolina,45,7571,923232,820.0538976118679
2001,South Carolina,45,7650,961028,796.0225924738926
2002,South Carolina,45,7866,993737,791.5575247776826
2003,South Carolina,45,8397,1026003,818.4186595945625
2004,South Carolina,45,8400,1058888,793.2850310892181
2005,South Carolina,45,8657,1093862,791.4161018483136
2006,South Carolina,45,8962,1132311,791.478666196831
2007,South Carolina,45,9197,1168280,787.225665080289
2008,South Carolina,45,9213,1198687,768.5909666159723
2009,South Carolina,45,9546,1225849,778.7256016034601
2010,South Carolina,45,9847,1243223,792.0542010564476
2011,South Carolina,45,9715,1264591,768.2325748008645
2012,South Carolina,45,9886,1263461,782.4539103304336
2013,South Carolina,45,10044,1270231,790.7223174367498
2014,South Carolina,45,10335,1280213,807.2875373082449
2015,South Carolina,45,10429,1293876,806.0277800963925
2016,South Carolina,45,10672,1310289,814.4768062618248
2017,South Carolina,45,10848,1317670,823.271380542928
2018,South Carolina,45,10720,1324757,809.2050089186167
2019,South Carolina,45,10629,1329751,799.3225799416583
1999,South Dakota,46,926,155508,595.4677572857988
2000,South Dakota,46,897,160031,560.5163999475102
2001,South Dakota,46,940,166882,563.2722522500928
2002,South Dakota,46,916,172550,530.860620110113
2003,South Dakota,46,1053,178438,590.1209383651465
2004,South Dakota,46,970,184815,524.8491734978221
2005,South Dakota,46,1110,191095,580.8629215835056
2006,South Dakota,46,1090,197396,552.1895073861679
2007,South Dakota,46,1076,203389,529.0354935615987
2008,South Dakota,46,1062,208133,510.25065703180184
2009,South Dakota,46,1130,211764,533.6128898207439
2010,South Dakota,46,1150,214722,535.5762334553516
2011,South Dakota,46,1185,218124,543.2689662760631
2012,South Dakota,46,1226,219222,559.2504401930464
2013,South Dakota,46,1211,219537,551.6154452324665
2014,South Dakota,46,1309,219217,597.1252229525994
2015,South Dakota,46,1304,219010,595.4066024382448
2016,South Dakota,46,1310,217899,601.1959669388111
2017,South Dakota,46,1355,215784,627.9427575723872
2018,South Dakota,46,1335,214342,622.8364016385029
2019,South Dakota,46,1373,212363,646.5344716358311
1999,Tennessee,47,10055,1290612,779.0877506175365
2000,Tennessee,47,10370,1320167,785.5066821091574
2001,Tennessee,47,10632,1367774,777.3213995879437
2002,Tennessee,47,11140,1410743,789.6548131020321
2003,Tennessee,47,11729,1450849,808.4232059986946
2004,Tennessee,47,11871,1489245,797.1153168216109
2005,Tennessee,47,12295,1532432,802.3194503899683
2006,Tennessee,47,12696,1580370,803.356176085347
2007,Tennessee,47,12678,1618884,783.1320835835056
2008,Tennessee,47,12969,1655153,783.5529404230305
2009,Tennessee,47,13442,1687705,796.4662070681784
2010,Tennessee,47,13590,1712151,793.7384027460195
2011,Tennessee,47,14190,1738342,816.2950673687917
2012,Tennessee,47,14363,1733511,828.5496890414886
2013,Tennessee,47,14497,1734247,835.924755816213
2014,Tennessee,47,14893,1738997,856.4132083034071
2015,Tennessee,47,15108,1750093,863.2684091645415
2016,Tennessee,47,15204,1761142,863.3034701347193
2017,Tennessee,47,15411,1768647,871.3440273836441
2018,Tennessee,47,15769,1768969,891.423196223337
2019,Tennessee,47,15750,1765976,891.858099996829
1999,Texas,48,26581,4077524,651.8907062226979
2000,Texas,48,27724,4209327,658.6326032641323
2001,Texas,48,29077,4419829,657.8761305018813
2002,Texas,48,30319,4603429,658.6177390810197
2003,Texas,48,31025,4784624,648.4313082908918
2004,Texas,48,31599,4966889,636.1929972664982
2005,Texas,48,32746,5160696,634.5268157628351
2006,Texas,48,33828,5377118,629.1102408390517
2007,Texas,48,35145,5565001,631.5362746565544
2008,Texas,48,36214,5736274,631.3157286419721
2009,Texas,48,36915,5909590,624.6626246490873
2010,Texas,48,37518,6033027,621.8768787210798
2011,Texas,48,38580,6190349,623.2281895576485
2012,Texas,48,39392,6251230,630.1479868761828
2013,Texas,48,40119,6320122,634.7820500933368
2014,Texas,48,41456,6434039,644.323107149335
2015,Texas,48,41672,6554348,635.7916912559418
2016,Texas,48,42299,6635032,637.5101129881514
2017,Texas,48,42966,6730629,638.3652998850479
2018,Texas,48,43405,6787247,639.5081835094553
2019,Texas,48,42716,6829340,625.4777181982446
1999,Utah,49,1825,369187,494.3294319680812
2000,Utah,49,1877,380218,493.66416108653453
2001,Utah,49,2062,400917,514.3209192925219
2002,Utah,49,1996,418405,477.04974844946884
2003,Utah,49,2217,434459,510.28980870461885
2004,Utah,49,2310,451220,511.94539249146754
2005,Utah,49,2268,470710,481.82532769645854
2006,Utah,49,2430,491052,494.8559419369028
2007,Utah,49,2606,508772,512.2137224532796
2008,Utah,49,2566,524154,489.55078087737576
2009,Utah,49,2658,537132,494.8504278277965
2010,Utah,49,2657,547205,485.5584287424274
2011,Utah,49,2864,560350,511.10912822343175
2012,Utah,49,2892,567162,509.90722227511714
2013,Utah,49,2921,574901,508.0874794094983
2014,Utah,49,3081,583167,528.3220758376245
2015,Utah,49,3168,594374,532.9977421623422
2016,Utah,49,3201,605219,528.8994562298936
2017,Utah,49,3184,613931,518.6250572132699
2018,Utah,49,3131,622333,503.1068575826768
2019,Utah,49,3100,631564,490.84494999714997
1999,Vermont,50,773,146049,529.2744215982307
2000,Vermont,50,757,150752,502.1492252175759
2001,Vermont,50,773,156828,492.89667661387
2002,Vermont,50,813,162285,500.97051483501247
2003,Vermont,50,823,167530,491.2552975586462
2004,Vermont,50,821,172742,475.27526600363547
2005,Vermont,50,779,177331,439.2914944369569
2006,Vermont,50,901,181711,495.8422990352813
2007,Vermont,50,900,185432,485.35312135985157
2008,Vermont,50,927,187934,493.2582715208531
2009,Vermont,50,895,190771,469.1488748289834
2010,Vermont,50,953,192576,494.8695579926886
2011,Vermont,50,999,193720,515.6927524261821
2012,Vermont,50,951,192094,495.0701219194769
2013,Vermont,50,960,189611,506.2997399939877
2014,Vermont,50,938,187862,499.30267962653437
2015,Vermont,50,1038,186000,558.0645161290323
2016,Vermont,50,1017,183178,555.1976765768815
2017,Vermont,50,1006,180479,557.4055707312208
2018,Vermont,50,966,177208,545.1221163830076
2019,Vermont,50,1001,173430,577.178112206654
1999,Virginia,51,9846,1586789,620.4983775410593
2000,Virginia,51,10256,1630867,628.8679579634636
2001,Virginia,51,10431,1703405,612.361710808645
2002,Virginia,51,10598,1765752,600.197536233854
2003,Virginia,51,10969,1821887,602.0680755721952
2004,Virginia,51,10931,1884311,580.1059379263826
2005,Virginia,51,11665,1940882,601.0154146413846
2006,Virginia,51,11603,1994888,581.636663311424
2007,Virginia,51,11753,2042232,575.4977886939388
2008,Virginia,51,11950,2082718,573.769468550231
2009,Virginia,51,12211,2132365,572.6505546658287
2010,Virginia,51,12091,2168964,557.4550799367809
2011,Virginia,51,12461,2204702,565.2011020083439
2012,Virginia,51,12421,2208101,562.5195586614924
2013,Virginia,51,12655,2211203,572.3128993584036
2014,Virginia,51,12951,2216880,584.1994153946086
2015,Virginia,51,13128,2228053,589.2139908700556
2016,Virginia,51,13288,2242749,592.4871664194254
2017,Virginia,51,13555,2245479,603.6573933668495
2018,Virginia,51,13457,2232256,602.8430430918318
2019,Virginia,51,13199,2214691,595.9747883564795
1999,Washington,53,6857,1305930,525.0664277564647
2000,Washington,53,7117,1342552,530.1098206996824
2001,Washington,53,7360,1406177,523.4049483102056
2002,Washington,53,7862,1462124,537.7108918258643
2003,Washington,53,8103,1514205,535.1322971460271
2004,Washington,53,8217,1569307,523.6069169384958
2005,Washington,53,8569,1623592,527.7803783216473
2006,Washington,53,8774,1678880,522.610311636329
2007,Washington,53,9024,1726650,522.6305273216923
2008,Washington,53,9409,1762619,533.8079301312422
2009,Washington,53,9614,1798588,534.5304205298823
2010,Washington,53,9456,1823370,518.6001744023429
2011,Washington,53,9753,1848753,527.5447828887905
2012,Washington,53,9768,1848880,528.3198476915754
2013,Washington,53,9948,1848692,538.110188176289
2014,Washington,53,10237,1857616,551.0826780131092
2015,Washington,53,10320,1875264,550.3225145899457
2016,Washington,53,10208,1893680,539.0562291411433
2017,Washington,53,10506,1901588,552.4856067665551
2018,Washington,53,10329,1894402,545.2380223416149
2019,Washington,53,10405,1883385,552.462720049273
1999,West Virginia,54,3385,447442,756.52263310105
2000,West Virginia,54,3515,455282,772.0489718460207
2001,West Virginia,54,3573,467002,765.0930831131344
2002,West Virginia,54,3624,478293,757.6945512478753
2003,West Virginia,54,3749,488950,766.7450659576643
2004,West Virginia,54,3822,498597,766.5509419430923
2005,West Virginia,54,3959,508011,779.3138337555683
2006,West Virginia,54,4076,516847,788.6279692055869
2007,West Virginia,54,4304,523775,821.7268865447949
2008,West Virginia,54,4328,528748,818.5373750822698
2009,West Virginia,54,4471,535507,834.9097210680719
2010,West Virginia,54,4473,540981,826.8312565505997
2011,West Virginia,54,4636,543190,853.4766840332112
2012,West Virginia,54,4662,535723,870.2258443262657
2013,West Virginia,54,4650,529638,877.9581525494773
2014,West Virginia,54,4723,522404,904.0895552101439
2015,West Virginia,54,4881,516618,944.7986713587215
2016,West Virginia,54,4895,509049,961.5970171830216
2017,West Virginia,54,4926,501021,983.1923212799463
2018,West Virginia,54,4924,492823,999.1416796699829
2019,West Virginia,54,4783,483977,988.2701037445995
1999,Wisconsin,55,6374,1160072,549.4486549110744
2000,Wisconsin,55,6496,1190047,545.8607937333568
2001,Wisconsin,55,6729,1238557,543.2935262567648
2002,Wisconsin,55,7035,1281357,549.0273202550109
2003,Wisconsin,55,7004,1323561,529.1784813846888
2004,Wisconsin,55,7027,1366856,514.0995101166473
2005,Wisconsin,55,7415,1411604,525.2889620601811
2006,Wisconsin,55,7305,1453878,502.4493114277814
2007,Wisconsin,55,7728,1490745,518.3985188613747
2008,Wisconsin,55,7834,1521168,514.999000767831
2009,Wisconsin,55,7886,1552350,508.0039939446645
2010,Wisconsin,55,8071,1573564,512.9120900071431
2011,Wisconsin,55,8530,1597174,534.0682981315748
2012,Wisconsin,55,8381,1596705,524.8934524536468
2013,Wisconsin,55,8659,1599395,541.3922139308926
2014,Wisconsin,55,8656,1596915,542.0451307677615
2015,Wisconsin,55,8693,1594455,545.2019655619005
2016,Wisconsin,55,8968,1586257,565.3560551663444
2017,Wisconsin,55,8793,1575573,558.0826784922057
2018,Wisconsin,55,8805,1558134,565.0990222920493
2019,Wisconsin,55,8869,1538227,576.5728985383822
1999,Wyoming,56,686,114768,597.7275895720061
2000,Wyoming,56,671,118669,565.438320033033
2001,Wyoming,56,720,123647,582.3028460051598
2002,Wyoming,56,725,128760,563.063063063063
2003,Wyoming,56,801,133209,601.3107222484967
2004,Wyoming,56,788,137360,573.6750145602796
2005,Wyoming,56,825,141483,583.1089247471427
2006,Wyoming,56,856,145841,586.940572267058
2007,Wyoming,56,842,149756,562.2479232885494
2008,Wyoming,56,875,152645,573.2254577614727
2009,Wyoming,56,852,155539,547.7725843679077
2010,Wyoming,56,990,157090,630.211980393405
2011,Wyoming,56,936,158056,592.1951713316798
2012,Wyoming,56,952,157903,602.9017814734361
2013,Wyoming,56,959,156669,612.1185429153182
2014,Wyoming,56,976,154191,632.9811727013898
2015,Wyoming,56,982,152358,644.5345830215676
2016,Wyoming,56,960,150318,638.6460703308985
2017,Wyoming,56,974,147553,660.101793931672
2018,Wyoming,56,960,144729,663.3086665422964
2019,Wyoming,56,952,142607,667.5689131669553
